lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
166,5,29,15,0,2,2,0.0,0,1,4,3,0,1,0,0,0,0,1,0,2,121.5,0,0
148,2,53,30,1,4,2,0.0,0,0,5,3,0,0,0,0,0,0,1,79,2,67.0,0,0
24,10,42,15,0,1,2,0.0,0,0,3,1,0,0,0,6,6,1,0,0,2,141.0,0,1
189,8,21,19,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,65.0,0,0
21,8,20,9,1,1,2,0.0,0,2,6,3,0,0,0,4,5,0,0,0,2,137.0,0,2
27,11,40,30,0,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,21,2,108.0,0,0
0,3,9,22,1,2,1,0.0,0,0,2,0,1,0,1,0,0,1,0,0,2,65.0,0,0
63,2,53,25,2,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,53.33,0,2
161,5,28,15,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,107.1,0,0
37,9,47,16,2,4,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,120.7,0,1
32,6,25,21,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,140.0,0,1
151,0,16,17,1,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.0,0,1
1,10,42,13,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,120.0,0,2
420,11,36,3,2,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,75.0,0,0
1,9,46,9,0,1,1,0.0,0,0,2,0,0,2,6,0,7,0,0,0,2,30.0,1,2
83,11,39,23,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
45,6,25,17,1,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,65.0,0,1
105,0,16,20,2,3,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,96.0,0,1
17,1,36,30,2,2,2,0.0,0,0,6,3,0,0,0,4,5,0,0,0,2,150.5,0,3
38,7,12,23,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,91.33,0,0
174,8,19,13,1,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,118.8,0,0
8,4,3,15,0,1,2,0.0,0,0,6,3,1,11,5,0,0,0,0,0,2,80.3,0,1
43,9,45,3,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,108.0,0,2
213,1,35,28,1,3,1,0.0,0,2,4,3,0,0,0,0,0,1,0,0,3,104.0,0,0
5,4,3,13,0,1,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,65.0,0,0
25,8,22,22,2,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,109.0,0,2
51,7,10,9,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,97.2,0,1
0,7,12,20,1,1,1,0.0,0,0,2,0,1,0,1,3,3,0,0,0,2,95.0,0,0
35,3,8,25,2,1,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,2,60.0,0,0
111,10,42,10,1,2,1,0.0,0,0,5,3,0,0,0,0,0,1,0,0,3,120.0,0,0
39,10,42,12,1,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,83.16,0,2
2,2,53,29,0,2,1,0.0,0,0,3,3,1,0,1,0,0,0,0,0,3,75.0,0,3
47,1,34,18,0,2,1,0.0,0,0,5,3,0,0,0,0,3,0,0,0,3,100.0,0,1
7,0,15,14,1,2,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,3,156.67,0,0
133,5,28,6,0,4,2,0.0,0,0,6,3,0,0,0,3,3,2,0,0,3,120.7,0,2
341,11,39,23,0,2,1,0.0,0,0,4,3,0,1,0,0,0,0,1,0,3,60.0,0,0
72,5,30,18,1,3,2,1.0,0,0,6,3,0,0,0,0,0,5,0,0,2,189.5,1,2
88,1,33,18,0,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,270.0,0,1
144,1,32,3,1,4,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,92.65,0,0
81,2,50,6,2,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,41.4,0,2
0,1,35,29,0,1,2,3.0,0,0,5,3,1,0,0,6,6,3,0,0,1,270.0,0,1
244,10,45,30,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,85.85,0,0
1,6,27,28,0,1,1,0.0,1,0,6,3,0,0,0,0,0,1,0,0,2,133.0,0,2
208,8,21,24,0,2,1,0.0,0,2,4,3,0,0,0,0,0,1,0,0,3,91.5,0,0
2,2,50,11,0,1,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,75.0,0,0
90,8,19,9,0,5,2,0.0,0,0,6,3,0,0,0,0,2,0,0,0,3,85.0,0,1
27,3,9,26,2,4,2,1.0,0,0,5,3,0,0,0,0,0,1,0,0,2,68.0,0,0
386,10,43,20,0,3,2,0.0,0,0,4,0,0,0,0,0,3,1,0,0,3,49.0,0,0
423,5,29,22,1,1,1,0.0,0,2,5,3,0,0,0,0,0,1,0,0,3,95.5,0,0
230,11,36,2,1,2,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,90.9,0,1
96,0,17,26,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
22,11,38,11,1,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,89.0,0,1
343,11,39,21,0,4,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,3,92.0,0,0
305,10,40,1,1,1,2,0.0,0,2,4,3,0,1,0,0,0,0,1,17,2,100.0,0,0
0,3,7,10,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,79.0,0,0
81,1,33,15,2,5,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,104.0,0,0
184,8,22,28,2,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
80,1,33,15,2,3,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,2,133.0,0,1
30,11,36,5,0,1,2,0.0,0,1,5,3,0,0,0,4,4,0,0,0,2,143.5,0,0
0,9,47,20,2,5,1,0.0,0,0,2,1,0,0,0,0,1,1,0,0,2,95.67,0,1
172,5,30,22,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,108.3,1,1
58,7,14,31,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,90.9,0,1
19,8,19,7,2,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,121.0,0,0
28,1,32,3,1,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
122,8,20,12,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,121.5,0,1
138,11,37,10,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,136.14,0,1
126,0,16,14,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,39,2,65.0,0,0
13,10,41,7,0,1,1,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,58.0,0,0
82,3,7,7,2,0,2,0.0,0,0,4,3,1,1,0,0,0,0,0,0,3,86.0,0,0
222,1,35,31,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.0,0,3
58,6,26,27,0,1,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,120.0,0,1
81,5,29,13,2,5,2,1.0,0,2,3,1,0,0,0,4,4,0,0,0,2,181.22,0,2
111,0,17,27,1,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,120.0,0,0
47,10,43,19,1,3,2,0.0,0,0,5,3,0,0,0,1,1,0,0,0,2,72.36,0,1
162,5,28,15,2,5,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,98.1,0,0
252,0,16,22,2,5,1,0.0,0,0,4,3,0,0,0,0,0,4,0,0,3,49.16,0,0
264,5,29,20,0,2,3,0.0,0,0,6,3,0,0,0,3,3,1,0,0,2,156.6,0,4
14,10,42,15,0,1,1,0.0,0,0,5,3,0,1,0,0,0,0,0,0,3,100.0,0,0
3,6,25,19,1,0,2,0.0,0,0,3,1,0,0,0,0,3,1,0,0,2,160.0,0,0
125,1,32,12,2,3,2,0.0,0,2,6,3,0,0,0,3,3,0,0,0,2,193.0,0,2
29,10,41,5,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,152.0,0,2
4,9,49,30,1,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,65.0,0,0
29,8,18,1,1,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,128.44,0,1
80,0,15,3,1,0,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,52.2,0,1
116,9,47,18,2,5,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,30.6,0,0
20,7,11,13,1,1,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,178.0,0,0
1,0,14,5,0,1,1,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,110.0,0,0
133,4,1,3,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,93.6,0,1
332,0,16,22,1,1,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,141.3,0,0
325,6,25,23,2,4,2,0.0,0,0,6,3,0,0,0,0,0,2,0,0,2,85.21,0,1
212,8,21,20,2,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,78.0,0,0
122,5,30,23,4,7,2,0.0,0,0,6,3,0,0,0,3,0,0,0,0,2,87.58,0,1
346,11,38,13,0,2,2,0.0,0,2,5,3,0,0,0,0,1,0,0,0,3,115.0,0,1
0,3,7,7,1,0,2,0.0,0,3,3,1,0,0,0,0,0,0,0,0,2,79.0,0,0
14,2,52,26,1,1,2,0.0,0,0,1,1,0,0,0,0,4,0,0,0,2,0.0,0,1
116,7,12,24,0,2,2,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,100.0,0,1
12,8,22,29,1,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,140.0,0,1
0,1,32,12,0,1,2,0.0,0,2,3,1,1,0,0,3,3,1,0,0,2,240.0,0,2
165,6,26,30,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,110.4,0,1
16,7,9,2,0,1,2,2.0,0,0,3,1,0,0,0,3,3,2,0,0,2,64.0,0,0
280,11,39,19,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,35,2,110.0,0,0
0,1,32,7,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,0,81.0,0,2
233,8,19,11,2,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,67.5,0,0
90,8,19,10,0,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,129.6,0,0
41,1,32,2,0,4,1,2.0,0,2,6,3,0,0,0,0,0,0,0,0,2,203.59,0,0
67,8,21,16,1,3,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,109.65,0,0
2,5,30,25,0,5,2,0.0,0,2,6,3,0,0,0,4,4,0,0,0,2,268.0,1,1
145,1,32,5,0,2,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,259.0,0,0
163,1,35,23,0,5,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,84.15,0,0
126,0,16,14,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,39,2,65.0,0,0
4,9,48,23,1,2,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,70.0,0,0
135,2,49,5,2,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
22,0,15,7,0,3,2,0.0,0,0,6,3,0,0,0,5,5,0,0,0,2,73.15,0,1
33,10,43,21,0,4,1,0.0,0,2,5,3,0,1,0,0,0,0,0,0,2,17.6,0,1
8,8,21,21,0,1,1,0.0,0,3,5,2,0,0,0,4,4,0,0,0,2,169.0,0,1
368,6,26,28,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,90.0,0,0
61,9,48,23,1,3,2,0.0,0,0,4,3,0,0,0,6,6,1,0,0,3,10.0,0,0
4,4,3,10,2,0,2,0.0,0,0,3,1,0,0,0,0,3,0,0,0,2,31.65,0,2
28,9,48,25,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,104.0,0,0
64,11,40,28,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,101.52,0,0
175,0,14,8,2,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.0,0,2
11,8,19,2,1,1,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,186.0,0,2
240,11,37,10,1,1,2,0.0,0,2,4,3,0,0,0,0,0,0,0,0,3,96.0,0,1
1,6,27,28,0,1,1,0.0,0,0,5,3,1,0,1,0,2,1,0,0,2,96.0,0,0
5,7,12,22,0,1,1,0.0,0,0,2,0,0,0,0,0,3,0,0,0,2,55.0,0,0
121,5,27,3,2,5,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,0,58.95,0,1
297,1,33,10,1,1,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
147,5,30,21,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,2,75.0,0,0
184,1,34,20,4,5,2,1.0,0,2,3,1,0,0,0,3,3,2,0,0,2,257.5,0,2
177,1,34,23,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,112.5,0,0
19,10,44,24,1,3,2,1.0,0,0,5,3,0,0,0,3,3,0,0,0,2,65.75,0,1
57,6,24,10,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,0.0,0,1
100,0,17,23,1,1,2,0.0,0,2,4,3,0,0,0,0,0,0,1,0,2,96.0,0,0
0,7,10,8,0,1,1,0.0,0,3,6,3,0,0,0,0,0,1,0,0,2,64.95,0,0
49,9,48,26,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,85.5,0,0
185,0,17,18,1,1,2,0.0,0,2,4,3,0,0,0,0,2,0,0,0,3,87.0,0,0
423,6,24,14,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,112.67,0,1
36,1,32,7,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
28,0,17,28,2,2,2,0.0,0,0,6,3,0,0,0,6,6,1,0,0,2,173.0,1,0
65,1,34,26,1,1,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,164.0,0,0
126,0,16,14,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,39,2,65.0,0,0
172,7,12,21,0,4,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,120.7,0,1
159,8,19,5,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,52.2,0,2
15,4,3,18,0,1,1,0.0,0,0,2,0,1,1,13,0,3,0,0,0,2,89.0,1,2
70,7,13,29,1,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,34.56,0,0
87,0,15,3,2,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,3,72.25,0,0
176,5,28,6,0,4,2,1.0,0,0,3,1,0,0,0,0,2,0,0,0,2,93.75,0,1
4,1,34,16,1,0,2,0.0,0,0,2,0,0,0,0,4,4,0,0,0,2,185.0,0,0
147,5,30,18,1,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,78.76,0,0
242,5,29,16,4,10,2,0.0,0,0,6,3,0,0,0,6,6,1,0,0,2,200.0,0,2
28,1,32,3,1,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
426,11,37,8,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
201,6,24,14,0,4,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,110.0,0,0
405,1,34,18,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
45,10,43,23,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,1,81.62,0,0
18,8,21,22,1,0,1,0.0,0,0,4,3,0,0,0,0,0,2,0,0,3,110.0,0,0
10,4,2,13,0,2,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,44.0,0,0
95,11,38,16,4,10,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,89.0,0,0
11,8,19,13,1,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,129.2,0,1
93,6,27,26,1,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,85.5,0,1
215,5,28,6,3,9,2,0.0,0,0,6,3,0,0,0,3,0,0,0,0,2,99.45,0,1
73,9,48,25,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,42.0,0,3
144,8,21,18,4,9,1,0.0,0,0,3,1,0,0,0,5,5,1,0,0,2,79.05,0,0
54,4,3,18,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,65.0,0,0
164,2,52,24,2,3,1,0.0,0,4,6,3,0,0,0,0,0,1,0,0,2,54.64,0,0
414,5,28,13,0,2,1,0.0,0,2,4,3,0,0,0,0,0,1,0,0,3,95.5,0,0
3,7,13,26,2,1,2,0.0,0,0,3,1,0,0,0,6,6,0,0,0,2,123.33,1,0
132,4,4,25,0,3,2,0.0,0,0,6,3,0,0,0,4,5,0,0,0,2,57.74,0,1
87,1,32,11,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,230.0,0,2
23,5,29,17,2,5,2,2.0,0,0,3,1,0,0,0,6,6,0,0,0,2,195.0,0,0
85,1,33,18,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,80.1,0,0
63,0,16,20,0,2,2,0.0,0,0,6,3,0,0,0,3,5,0,0,0,2,135.0,0,1
230,6,24,12,2,5,2,0.0,0,0,5,3,0,0,0,4,4,1,0,0,2,83.7,0,1
396,6,26,25,2,0,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,122.4,0,1
220,10,41,5,1,4,2,0.0,0,0,6,3,0,0,0,0,0,1,0,0,2,112.65,0,1
41,2,52,21,2,5,2,2.0,0,2,6,3,0,0,0,2,2,1,0,0,2,101.31,0,0
5,7,12,19,2,1,1,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,79.17,0,0
222,8,22,28,2,3,2,2.0,0,0,6,3,0,0,0,0,0,0,0,0,2,77.22,0,0
136,8,23,29,2,0,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,68.0,1,0
128,8,19,11,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,135.0,0,1
34,6,23,6,2,6,1,0.0,0,3,6,3,0,0,0,0,0,1,0,0,2,125.0,0,1
1,7,11,14,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,108.0,0,0
22,11,40,26,1,1,2,0.0,0,0,6,3,0,0,0,0,1,2,0,0,2,148.0,0,1
16,9,46,6,2,3,1,0.0,0,3,6,3,0,0,0,0,0,1,0,0,2,155.6,0,2
101,5,30,22,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,123.3,0,0
3,6,24,10,0,1,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,171.0,1,1
59,8,20,9,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,65.0,0,0
17,8,21,26,0,2,2,0.0,0,0,6,3,0,0,0,6,6,1,0,0,2,187.0,1,0
281,0,16,18,0,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,109.8,0,1
34,9,46,7,1,2,1,0.0,0,0,6,2,0,0,0,0,0,1,0,0,2,138.7,0,0
99,5,29,14,2,7,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,107.0,0,1
1,9,45,6,0,2,2,0.0,0,2,5,3,0,0,0,0,0,1,0,0,2,68.7,0,0
200,6,26,29,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.0,0,1
531,2,52,22,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.8,0,0
171,1,35,26,0,1,3,0.0,0,0,6,3,0,0,0,3,4,0,0,0,2,128.7,0,2
4,3,8,19,0,2,2,0.0,0,0,6,3,0,0,0,6,6,0,0,0,2,93.0,0,0
88,3,7,14,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,71.28,0,1
275,10,41,5,1,4,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,90.0,0,0
2,7,10,11,0,1,2,0.0,0,0,2,0,0,0,0,6,6,0,0,0,2,70.0,0,1
4,3,6,5,0,2,2,0.0,0,0,6,3,0,0,0,6,6,0,0,0,2,98.0,0,2
117,5,30,23,2,3,2,0.0,0,0,5,3,0,0,0,3,5,0,0,0,2,101.46,1,0
0,5,29,20,0,2,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,183.0,1,0
78,7,13,25,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,100.0,0,0
77,3,9,24,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,64.0,0,0
336,11,38,18,0,2,2,0.0,0,2,5,3,0,1,0,0,0,0,1,0,3,101.5,0,0
231,2,49,2,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,78.3,0,2
1,3,8,25,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,98.0,1,0
139,10,41,8,2,1,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,151.2,0,0
6,9,48,26,0,1,2,0.0,0,0,3,1,1,0,1,0,3,0,0,0,1,49.0,1,1
68,0,16,20,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,126.0,0,2
75,0,17,18,1,2,2,0.0,0,3,5,3,0,0,0,0,3,1,0,0,2,72.25,0,0
151,8,19,13,2,2,2,0.0,0,0,4,1,0,0,0,0,0,0,1,0,2,95.0,0,0
156,0,17,26,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,100.0,0,0
0,10,43,18,1,0,1,0.0,0,0,4,0,1,0,0,0,3,0,0,0,2,58.0,0,0
128,2,53,26,1,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,3,37.44,0,0
107,8,22,28,2,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,45.5,0,0
270,0,17,20,0,4,2,0.0,0,0,5,3,0,0,0,0,0,0,0,187,3,62.8,0,0
51,0,15,9,2,0,3,0.0,0,2,6,3,0,0,0,4,4,0,0,0,2,205.2,1,3
27,0,16,19,0,1,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,95.0,0,1
55,8,23,29,2,1,1,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,120.0,0,0
7,9,46,8,0,4,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,106.36,0,1
137,0,16,22,2,1,2,0.0,0,2,5,3,0,0,0,3,3,2,0,0,2,123.4,0,0
0,10,44,23,2,4,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,1,46.0,0,1
85,5,31,25,1,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,99.9,0,1
109,6,24,8,0,3,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,129.59,0,2
131,11,40,28,0,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,91.5,0,0
106,7,13,28,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,97.2,0,1
212,0,16,11,2,5,2,0.0,0,2,4,1,0,0,0,3,3,0,1,0,2,76.05,0,0
17,2,53,31,0,1,2,0.0,0,0,6,3,0,0,0,5,6,1,0,0,2,208.0,0,0
95,10,43,20,0,3,2,0.0,0,0,6,3,0,0,0,3,3,3,0,0,2,132.3,0,0
36,10,43,20,0,1,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,99.0,0,1
124,7,10,5,4,6,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,28.8,0,0
161,1,32,3,1,4,2,0.0,0,2,3,1,0,0,0,0,0,1,0,0,3,125.25,0,0
178,8,20,19,0,2,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,165.38,0,0
222,11,38,14,1,1,2,0.0,0,2,4,3,0,0,0,0,0,0,0,0,3,80.0,0,0
426,11,37,8,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
70,3,7,15,0,4,3,0.0,0,0,4,3,0,0,0,0,3,1,0,0,3,108.0,0,1
2,3,9,27,1,1,2,0.0,0,0,3,1,0,0,0,3,5,0,0,0,2,60.0,0,0
7,5,28,8,0,1,3,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,187.25,0,2
65,11,37,6,0,1,2,0.0,0,0,6,3,0,0,0,0,0,1,0,0,2,98.1,0,0
7,9,46,10,0,2,2,1.0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.0,0,2
7,10,41,5,1,4,2,0.0,1,0,4,0,0,0,0,0,0,1,0,0,3,50.0,0,2
1,7,14,27,1,0,2,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,48.0,0,0
86,4,4,22,0,1,2,0.0,0,0,4,3,0,1,0,0,0,0,1,35,2,85.0,0,0
67,7,12,17,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,108.3,1,0
38,4,3,10,2,3,2,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,60.0,0,0
1,3,9,26,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,29.0,0,0
44,3,8,17,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,3,2,75.0,0,0
109,0,15,3,2,2,2,0.0,0,0,6,3,0,0,0,0,0,3,0,0,2,82.45,0,1
47,10,43,19,1,4,2,0.0,0,2,4,1,0,0,0,0,0,0,0,47,3,76.8,0,0
2,8,21,21,0,1,2,0.0,0,2,3,1,0,0,0,0,0,1,0,0,2,95.0,0,0
10,5,30,20,1,4,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,164.0,1,0
219,11,36,4,0,1,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,108.0,0,0
102,0,15,15,1,1,1,1.0,0,2,6,3,0,0,0,0,0,0,0,0,2,79.5,0,0
11,7,10,6,1,0,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,55.0,1,0
74,2,50,9,1,2,2,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0
43,9,48,25,2,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,74.8,0,0
2,10,43,19,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,66.0,0,0
17,7,9,3,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,67.76,0,0
0,7,13,21,1,3,2,2.0,0,0,6,3,0,0,0,0,4,1,0,0,2,165.0,0,0
160,11,40,29,1,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,131.4,0,1
0,7,10,9,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,97.2,1,1
5,11,38,19,0,1,1,2.0,0,0,3,1,0,0,0,1,1,2,0,0,2,82.25,0,1
39,0,14,2,2,1,3,1.0,0,0,6,3,0,0,0,7,7,0,0,0,2,113.0,0,0
182,10,42,12,0,1,1,0.0,0,0,5,3,0,0,0,0,0,1,0,0,1,120.0,0,1
